Date,ret_1d,ret_5d,vol_5d,vol_10d,mom_10d,mom_20d,drawdown_20d,Risk_Off,hawkish_share,dovish_share,neutral_share,macro_tone_signal,macro_tone_signal_ema
2016-04-29,0.0003249546019306,-0.0062663780334966,0.0111002111125575,0.009844995640216,0.0182709707547721,0.0332762932736607,-0.016303462449404,0,0.2966507177033493,0.2942583732057416,0.4090909090909091,0.0023923444976076,0.0023923444976076
2016-05-02,-0.0055924991719534,-0.0062571212150146,0.0110992950130683,0.0081527757294823,-0.0056748339267176,0.0091400351639259,-0.0218047845211092,0,0.2966507177033493,0.2942583732057416,0.4090909090909091,0.0023923444976076,0.0023923444976076
2016-05-03,-0.0075455745013386,-0.0270826923197678,0.0074264230334327,0.0077921952707133,-0.0211884215447205,0.0011113408456528,-0.0291858293963582,0,0.2966507177033493,0.2942583732057416,0.4090909090909091,0.0023923444976076,0.0023923444976076
2016-05-04,-0.0052213760165225,-0.0342548152232483,0.006157843320791,0.0078096324588997,-0.0263053160238794,-0.0008427275850668,-0.0342548152232483,0,0.2966507177033493,0.2942583732057416,0.4090909090909091,0.0023923444976076,0.0023923444976076
2016-05-05,0.0037565447573817,-0.0142406575551945,0.0047148637289146,0.0080472352939953,-0.0223140652548959,-0.0030030417074805,-0.0306269502124086,0,0.2966507177033493,0.2942583732057416,0.4090909090909091,0.0023923444976076,0.0023923444976076
2016-05-06,-0.0002650119578566,-0.0148220336823868,0.0046218334665524,0.0080698733302911,-0.0209955312496044,0.0171309448653198,-0.0308838456622263,0,0.2966507177033493,0.2942583732057416,0.4090909090909091,0.0023923444976076,0.0023923444976076
2016-05-09,0.0171462930516135,0.0077057097836252,0.0097466090465171,0.0099558763742836,0.0014003730084468,0.0330560060937572,-0.0142670960788982,0,0.2966507177033493,0.2942583732057416,0.4090909090909091,0.0023923444976076,0.0023923444976076
2016-05-10,0.0027650472600606,0.0181747773331613,0.0083212395681077,0.0088453435195726,-0.0094001368891009,0.0452331891154118,-0.0115414980137594,0,0.2966507177033493,0.2942583732057416,0.4090909090909091,0.0023923444976076,0.0023923444976076
2016-05-11,-0.0049380055275235,0.0184648123998416,0.0082464589859453,0.0088562042602459,-0.0164225115602951,0.0388672702244812,-0.0164225115602951,0,0.2966507177033493,0.2942583732057416,0.4090909090909091,0.0023923444976076,0.0023923444976076
2016-05-12,0.0065678411487031,0.0213173033417362,0.0083471026162711,0.0074088966990896,0.0067730733696518,0.0298511353859791,-0.0099625308587827,0,0.2966507177033493,0.2942583732057416,0.4090909090909091,0.0023923444976076,0.0023923444976076
2016-05-13,-0.0108222368487671,0.0105321686957309,0.0107622368388241,0.0082611343405618,-0.0044459731458127,0.0137437653636356,-0.0206769508389829,0,0.2966507177033493,0.2942583732057416,0.4090909090909091,0.0023923444976076,0.0023923444976076
2016-05-16,0.0058669976583194,-0.0006737816311872,0.0075273766079176,0.0082579235533262,0.0070267361867306,0.0013120266991064,-0.014931264802817,0,0.2966507177033493,0.2942583732057416,0.4090909090909091,0.0023923444976076,0.0023923444976076
2016-05-17,0.0038164297299876,0.0003739952838559,0.007641659218125,0.0077592039283085,0.018555569898025,-0.0030260148836973,-0.0111718191957291,0,0.2966507177033493,0.2942583732057416,0.4090909090909091,0.0023923444976076,0.0023923444976076
2016-05-18,-0.0026106517124481,0.0027137733553321,0.0073224141237399,0.0075348714880441,0.0212286950710758,-0.0056350484854228,-0.0137533051792628,0,0.2966507177033493,0.2942583732057416,0.4090909090909091,0.0023923444976076,0.0023923444976076
2016-05-19,-0.0110226615757006,-0.0148093767404181,0.0079180025305252,0.0085597471549533,0.0061922306250403,-0.0162600084680961,-0.0246243687264251,0,0.2966507177033493,0.2942583732057416,0.4090909090909091,0.0023923444976076,0.0023923444976076
2016-05-20,-0.0043297273685021,-0.0083430370190277,0.0067516203220724,0.0087033516796835,0.0021012614033839,-0.0189383869456787,-0.0288474792917203,0,0.2966507177033493,0.2942583732057416,0.4090909090909091,0.0023923444976076,0.0023923444976076
2016-05-23,-0.0024065447694748,-0.0164996978659797,0.0053060416171802,0.0063669185655731,-0.0171623623038246,-0.0157860230043093,-0.0311846013107932,0,0.2966507177033493,0.2942583732057416,0.4090909090909091,0.0023923444976076,0.0023923444976076
2016-05-24,0.0023024039425434,-0.0179830814561352,0.004818428736416,0.0063323644124836,-0.0176158117599329,-0.0268503576070779,-0.0289539969172545,0,0.2966507177033493,0.2942583732057416,0.4090909090909091,0.0023923444976076,0.0023923444976076
2016-05-25,0.0240100143892318,0.0082272891876267,0.013352775929454,0.0101704727138736,0.0109633895411429,-0.0056391684106317,0.0,0,0.2966507177033493,0.2942583732057416,0.4090909090909091,0.0023923444976076,0.0023923444976076
2016-05-26,0.0169819405411535,0.0367769869208829,0.0125240510129313,0.0112628470446186,0.0214229659257758,0.0283411386154384,0.0,0,0.2966507177033493,0.2942583732057416,0.4090909090909091,0.0023923444976076,0.0023923444976076
2016-05-27,0.0107811367283587,0.0525117101307146,0.0107034624105944,0.0105408041647725,0.0437305659701339,0.0390901679023669,0.0,0,0.2966507177033493,0.2942583732057416,0.4090909090909091,0.0023923444976076,0.0023923444976076
2016-05-30,0.00267879582917,0.0578770024770245,0.0093456821115999,0.0105376657098828,0.0404223515567852,0.0477331249439527,0.0,0,0.2966507177033493,0.2942583732057416,0.4090909090909091,0.0023923444976076,0.0023923444976076
2016-05-31,-0.0022498013083083,0.0530723913871089,0.0105868550262885,0.0107236603262462,0.0341349047935874,0.0533238673034723,-0.0022498013083083,0,0.2966507177033493,0.2942583732057416,0.4090909090909091,0.0023923444976076,0.0023923444976076
2016-06-01,0.0024325682283303,0.0308825568060089,0.0076681229719293,0.0105256328910327,0.0393639257193318,0.0614282655663038,0.0,0,0.2966507177033493,0.2942583732057416,0.4090909090909091,0.0023923444976076,0.0023923444976076
2016-06-02,0.0047677553041278,0.0185014219947583,0.0047257372956155,0.0091267095299569,0.0559588354703601,0.0624975761101416,0.0,0,0.2966507177033493,0.2942583732057416,0.4090909090909091,0.0023923444976076,0.0023923444976076
2016-06-03,0.000225089579569,0.007864748395481,0.0026738901114705,0.008684767016551,0.0607894499141901,0.0630184458424119,0.0,0,0.2966507177033493,0.2942583732057416,0.4090909090909091,0.0023923444976076,0.0023923444976076
2016-06-06,-0.0024024425846632,0.00275722932078,0.0030819955767456,0.0086843284073788,0.0607938119660329,0.0425880842354167,-0.0024024425846632,0,0.2966507177033493,0.2942583732057416,0.4090909090909091,0.0023923444976076,0.0023923444976076
2016-06-07,0.0079745886197499,0.0130329285180328,0.0040086790035701,0.0086042852423752,0.0667970085883711,0.0480045132990187,0.0,0,0.2966507177033493,0.2942583732057416,0.4090909090909091,0.0023923444976076,0.0023923444976076
2016-06-08,0.0007984080227907,0.0113814876619049,0.0040914556778578,0.0061396708081238,0.0426155339071696,0.0540461341470404,0.0,0,0.2966507177033493,0.2942583732057416,0.4090909090909091,0.0023923444976076,0.0023923444976076
